,FDX,BRK,MSFT,NVDA,INTC,AMD,JPM,T,AAPL,AMZN,GS,SP50
25,-0.050699300699300176,-0.04561403508771711,0.07062876830318698,-0.011268765155056593,0.06593951412989973,0.055722891566263755,0.024759284731774356,0.02777773573989606,0.13365323215267577,-0.2635869565217388,-0.04643104643104656,-0.015691790830750674
26,0.11970534069981587,-0.011029411764705399,0.029766693483508355,-0.14140990078082427,-0.005116279069767415,-0.11840228245363771,-0.010738255033556965,-0.10939504440154901,0.013301103336748055,0.0719557785977849,0.10319767441860206,0.009101756528012706
27,0.0345394736842104,-0.0018587360594798374,0.025000000000000355,-0.08456242595870245,0.04207573632538164,0.06148867313915862,0.0868385345997289,0.03468213667290887,0.039379444114355566,-0.005163565980663809,0.0006587615283211168,0.016705623539116532
28,0.07949125596183859,0.02234636871508422,-0.037347560975610206,0.2685284328279667,0.05293853746074917,0.0899390243902436,0.05243445692883353,0.013966465155535346,0.05970154888565027,0.17647058823529416,0.09743252139566216,0.02101561971735011
29,-0.05596465390279315,-0.029143897996357637,-0.08392715756136204,-0.05588484395878346,-0.05794631444396958,-0.09370629370629135,0.0,-0.052341599645224446,-0.07150600795624718,-0.03235294117647025,0.0005998800239901403,-0.019728738128975687
30,-0.023400936037441866,0.06941838649155496,-0.03630077787381236,-0.22511209872774485,-0.06558118498417165,-0.14197530864197805,-0.08185053380782403,-0.011627956034198417,-0.09801633444565294,-0.2705167173252293,-0.0707434052757776,-0.04073801336314742
31,0.004792332268370947,0.0999999999999941,-0.008071748878923257,0.18055555555555491,-0.030977734753149133,-0.09892086330934935,0.08397932816536446,0.03382354137074173,-0.019404867537877957,0.0833333333333337,0.1509677419354809,0.03031220728366346
32,0.05723370429251884,-0.004784688995208453,0.04792043399638346,0.010784301176469002,0.019980019980020414,-0.08982035928144139,-0.008343265792607357,-0.034139457477837976,0.006596309000354905,0.03653846153846141,0.05717488789238434,0.006090516976197113
33,-0.03759398496239785,-0.012820512820515328,-0.019844693701466132,0.1949563554756959,0.10577864838393669,0.23903508771930393,-0.025240384615378475,-0.06185564050813663,0.0484927848401413,0.1576994434137302,-0.007423117709438154,0.013506902924237618
34,0.031249999999990674,-0.06412337662337875,-0.005281690140845896,-0.025974015854274057,0.033658104517273024,-0.030088495575221974,0.02712700369913157,0.025117747183438066,0.13625000727999126,0.02403846153846234,0.02029914529914012,0.00987450728018091
35,-0.04121212121211271,0.03555941023417608,-0.006194690265486469,0.060000000000000275,0.013710368466153922,0.089416058394159,0.08163265306122214,0.05206742543928078,0.11661158254880122,0.0391236306729259,0.0858638743455542,0.009505791762088656
36,-0.007332490518331403,-0.03685092127303213,-0.012466607301869659,-0.07547169811320875,-0.11580726965342325,-0.14070351758794142,0.026637069922312184,0.05531298854441413,-0.07192108137930708,0.03463860240963945,-0.035679845708773916,-0.017274144019147397
37,-0.00152827305145109,0.006956521739126975,-0.07394048692515798,-0.035501681632652105,-0.12021988527724425,-0.1306042884990224,-0.15027027027026696,-0.019310440559982434,-0.06183654869207522,0.016011597507465503,0.0,-0.019197055871521762
38,0.0344387755102038,-0.03799654576856104,-0.014605647517040299,-0.0037470003227386695,-0.16653083401250013,-0.10313901345291676,-0.0368956743002542,0.07735583412526692,-0.055162673033183895,-0.0501432664756446,-0.08100000000000507,-0.011659082691481082
39,0.0934648581997497,0.15619389587072674,-0.04644268774703486,0.15929203720259721,-0.13298565840938847,-0.0550000000000016,-0.023778071334214834,0.04438648941680934,-0.5065868228775463,-0.07239819004524917,-0.008161044613706148,-0.008428129659286299
40,-0.03585926928281602,-0.06987577639751141,-0.07875647668393893,-0.16412212923722447,-0.03909774436089697,-0.06878306878306895,-0.0717185385656286,0.06624991657582813,-0.13834954549533118,-0.17886178861788626,-0.04443225452551425,-0.019157541541653056
41,-0.049356725146194935,-0.0317195325542553,-0.032620922384702045,-0.04840181479451877,0.010954616588418897,-0.005681818181817122,-0.07434402332361578,-0.05978890899137623,-0.005633795422815058,-0.09900990099009987,-0.06773823191733475,-0.02471273749281344
42,0.04995078740157277,0.024137931034480253,0.21279069767441894,0.06909788782682091,0.06656346749225328,0.011428571428569345,-0.03307086614173205,0.012468814754203139,-0.11614730777520088,0.08351648351648322,0.0338669950738979,0.016562725135899514
43,0.009139910944455654,0.024831649831645652,0.038350910834133556,-0.12028727473996559,0.07692307692307687,-0.07627118644067432,0.11237785016286694,0.10960594044308758,-0.048076917001971475,0.1561866125760658,-0.11375818939845173,-0.012420092631698854
44,0.08569437993497231,0.05954825462012714,0.008310249307478923,0.1632653213161157,-0.009433962264152385,0.16207951070335924,0.04099560761346965,0.015538250647942231,0.19865314613792373,0.05438602105263257,0.07997311827957065,0.03414807405152254
45,-0.03379679144385206,-0.0356589147286861,-0.012820512820512553,-0.17456141473684172,-0.1945578231292453,-0.15526315789473688,-0.03656821378340336,-0.0010929066263787313,-0.14325839409165508,-0.19966721066663828,-0.11200995644057254,-0.042553042356783366
46,0.04007084348019063,0.03215434083601498,0.025046382189239713,0.07757706035386525,0.12162162162162193,0.024922118380065195,-0.07445255474452617,-0.019693634180461772,-0.029508187089491433,-0.08731814803704718,-0.012613875262789453,0.0012738107439342894
47,0.06108982545764374,-0.015576323987539942,0.012669683257918285,-0.09270218224852123,0.058734939759032434,0.012158054711244093,-0.012618296529968376,0.013392795915811773,0.043918951234476866,0.054669703872437525,-0.07452093683463501,-0.018973181645365655
48,-0.04754262788365726,0.02848101265823133,-0.1903485254691698,-0.2260869735803409,-0.2233285917496418,-0.2582582582582611,-0.04632587859424886,-0.08039638531388926,-0.11650492756464204,-0.14902807775378046,0.006134969325153783,-0.019779843043145062
49,-0.010320134793593172,0.07230769230769485,-0.03863134657836553,0.11797758626436106,-0.003663003663003761,0.04048582995951655,0.07202680067001621,-0.009580878739050114,-0.11721606564102638,-0.048223350253807085,0.12042682926829307,0.04155927100203005
50,-0.1657799531815244,-0.022955523672888223,-0.09644087256027534,-0.24748741712582933,-0.045955882352941124,0.007782101167313815,0.09843750000000062,0.03869403482164424,-0.0663899898142275,-0.02399991466666551,-0.05646258503401358,-0.042149369657417335
51,-0.017091836734694388,-0.02496328928046987,-0.05590851334180502,-0.06343910513515849,0.015414258188824803,-0.11583011583010916,0.03840682788051164,-0.14551803453234724,0.06666661357037618,-0.3196721906297556,0.1398702235039635,-0.0047098273825399994
52,0.03711393719179901,0.06927710843373425,-0.06594885598923372,-0.06550800427807446,-0.08728652751423249,-0.034934497816593635,-0.004109589041095929,0.040871979908401634,-0.008333396799995674,0.0,0.082226438962681,0.010957372680842736
53,0.09634634634633854,-0.04507042253520466,0.13256484149855985,0.13209343391874695,0.0665280665280672,0.15837104072398023,0.0770288858321877,0.04712042465587074,0.10084039529411859,-0.06425697670682373,0.00876680303915367,-0.01661011300633186
54,-0.052727687742524565,-0.023598820059001713,0.08905852417302818,0.2670598714560777,0.0019493177387908123,0.11328124999999312,0.08939974457215238,0.018749940411298738,0.049618322829670936,0.21459226288934885,0.008111239860950414,0.015381060576885819
55,-0.038313253012041915,0.02114803625377437,0.14018691588785037,0.10771271122680393,0.0447470817120621,0.23508771929824923,-0.051582649472445175,-0.02453985273956394,0.13454543772138905,0.12720842958209166,0.020114942528736135,0.018371867224952876
56,0.09521423202204549,-0.005917159763310642,0.04918032786885229,-0.024009588844324248,0.06890130353817536,-0.028409090909092383,0.07169344870209993,-0.06037732319131084,0.003205123971071533,-0.021943573667709382,0.03380281690140685,0.00924367244178903
57,0.013269274765502104,0.04166666666667074,-0.04980468750000033,-0.07749077490774825,-0.005226480836236336,0.11766081871345335,0.00835063437139616,0.06666661561342457,0.054313142026559014,-0.2628205128205148,-0.00634332425067341,-0.004044429683751627
58,-0.02167532174305775,-0.0157142857142899,-0.027749229188076763,-0.054666700800003354,-0.06129597197898451,0.020092088740059078,-0.049231332357255186,-0.0648594122873829,-0.07272730975206376,-0.06956521739130495,-0.05449280449281013,-0.02572120906726416
59,0.029079159935381238,0.013062409288821852,-0.030655391120507414,0.34273631477299027,0.02611940298507487,0.01395157981124151,0.0007699711260831243,0.0246940287585653,-0.006535939100345889,0.023364485981309357,-0.0580046403712301,-0.010062673035382552
60,-0.0652612693429031,-0.02005730659025584,-0.009814612868049521,-0.08665964253230396,-0.12909090909090992,-0.10562525293403069,-0.09501827274475028,0.04191113159496651,-0.009868378490306973,-0.13698630136986234,-0.053793103448271706,-0.04277273670218862
61,0.006477927063341493,0.01608187134503347,-0.0011013215859019265,-0.19810239086914838,-0.02087682672233715,-0.01628959276018105,-0.026567481402763993,-0.06335478977366171,0.02325581187668968,-0.15343915343915515,-0.048313202832152013,-0.009375050166150145
62,0.04696066746126326,0.023021582733809387,0.0,0.14879885790771974,0.004264392324093924,0.07175712971481207,0.06877729257642029,-0.0337126747472315,0.05194801001180971,0.22500000000000542,-0.04814004376367598,-0.0006157934823124434
63,-0.07103825136612008,-0.08579465541490905,-0.03748621830209509,0.19101123595505332,-0.05307855626326974,0.004291845493560098,-0.0892747701736476,-0.06355559534020461,-0.030864239524459824,-0.10204081632653406,0.006321839080459579,-0.0672033857080312
64,-0.01544117647058807,0.015384615384616218,0.03665521191294463,0.1236897408805051,0.03363228699551546,0.2581196581196592,-0.06437864513234559,-0.0066445027171889715,0.17197455827984975,-0.07386356363636637,0.025813820673900922,-0.009300061710690533
65,0.037590241473734576,-0.008333333333335413,-0.03314917127071926,-0.031016811569947955,-0.08676789587852463,-0.09850543478261142,0.0764804603212661,0.06617296760376679,-0.04043477424574626,0.00417170028590319,-0.05244404854693219,0.01798513813463498
66,-0.10052783109404828,0.026737967914440164,0.027428571428571358,-0.034416344578002245,-0.10213776722090306,-0.2445365486058797,-0.10044543429844188,-0.02980060848207655,-0.06705937542469531,-0.1818181818181771,-0.010575793184488758,-0.027492178949092505
67,0.061616431048280074,-0.04613095238095022,0.10665183537263578,0.12063805867979349,0.19026455026455014,0.23940149625935558,0.12329784600148574,-0.04896071623137388,0.0888781174035218,0.7526881720430103,0.11638954869358598,0.04880231826520087
68,0.09296482412059492,0.07020280811231983,0.10968156963654008,0.23786473722835488,0.15327169274537633,0.16700201207243492,0.05355962089486521,-0.028654699406846063,0.1168600057009086,0.07566462167689014,0.017659574468078976,0.050257710181664805
69,-0.023448275862068102,-0.0232507288629743,-0.027246376811594142,-0.09153629591669865,-0.0693802035152632,0.03448275862068839,0.04288702928870247,0.047500070430529284,0.04632586137451833,-0.032319353612166646,-0.028434037215130603,0.00810149801283977
70,-0.028248587570615324,0.028281471531977687,0.054082240762812095,0.13696201380291706,0.023194168323392272,0.03300000000000036,0.015045135406218657,0.005966548984132958,-0.01717558336926628,0.14996715848197129,0.04583602324080016,0.010821595307449527
71,-0.06952519379845001,-0.008853410740199075,-0.019081272084805256,-0.1300378356713433,-0.0952072538860097,-0.1068086479509518,-0.08221343873517728,0.002372489302938874,-0.112621385700441,-0.16400907353116678,-0.044753086419753396,-0.016532318551092495
72,0.05467326217131063,-0.01742568458047289,-0.018876080691642705,0.10442797840945928,0.02934860415175411,0.17377167630057877,0.03703703703703698,0.05372783112509105,0.02975933014493548,0.0027247956403304574,0.04738826063542523,0.037160724750535445
73,-0.019501357689460264,0.007451564828614643,0.04141577324129808,0.06257233545435459,0.011821974965228854,-0.016928285626345407,0.011212624584717723,-0.04874223657538257,-0.0327241796702642,0.1610054347826071,0.007300771208234469,-0.010890430044273924
74,0.02844914400805698,0.011834319526629722,-0.008038358482583385,-0.01472189364351184,-0.012371134020618513,-0.07326236693800958,0.0039014373716628192,-0.007083824564239283,-0.08216171302905395,-0.008191925102398523,-0.012862392813397294,-0.01347533825290137
75,-0.030599755201958234,-0.00877192982455699,0.04051748649417064,0.07083564866262759,0.06715379262352195,0.050675675675676324,-0.09592963796277332,-0.014506514243880164,0.020584006792057297,-0.07374631268436393,-0.013857290589452509,0.0034029523983281074
76,-0.04141414141414135,-0.04129793510324886,-0.07063806530946748,-0.017571026356588137,-0.09748940332572564,-0.11382636655948697,0.015837104072398134,-0.027268284148744493,-0.04127572828233672,-0.20445859872611916,-0.06365352348992814,-0.040001264862129626
77,-0.012644889357218525,0.03076923076923266,0.011908262275800663,-0.03945291818780372,-0.006141618497110257,-0.1048621190130622,0.022271714922048824,-0.03621936168893847,0.08904097654345655,-0.0072057646116882035,0.031470489416507874,0.009050034586118638
78,0.07257203842049109,0.03582089552238665,0.060584047653638784,0.015881664284541852,0.0632497273718644,0.171463315768142,-0.028322440087146683,0.031145469467766196,0.04447446540880384,0.14112903225806872,-0.06840390879478775,-0.0007589668258043414
79,-0.0052238805970146185,0.008645533141214079,-0.09506849315068477,-0.12991912996156785,-0.028034188034188445,-0.28027681660899983,-0.002017937219731092,-0.0014977663577033784,-0.05247308025991626,0.07915198586572281,-0.031468531468532346,-0.02762940820960147
80,0.05226306576643669,-0.01285714285714834,0.07992733878292602,0.003221769516728701,0.06190643686246955,0.013461538461543299,-0.04403504830375127,0.04875004266385119,0.12800719077543143,0.1119842392147663,0.03670276774970027,0.021073585365238623
81,-0.01972433460076506,-0.015918958031834074,-0.03027754415475259,-0.07497527964329076,-0.008612123219608803,-0.19354838709677646,0.019976498237367135,0.022645945110471688,-0.1959759235616484,0.0,-0.037144515380151066,-0.0039730850223743674
82,-0.008727272727263924,0.0,-0.053628216247470606,0.08158634972009748,-0.023722018042098725,0.040000000000003366,0.018663594470046396,0.022610708501132226,-0.05105100905109161,-0.27856301531213146,0.02254370102471337,-0.004154106619316922
83,0.00269014428955594,0.0029411764705866705,0.02168932335420881,0.07641976296296349,0.08418891170431331,0.0888009049773737,-0.020131192038000068,-0.008661860250427034,0.028481050512736195,-0.008163265306123657,0.008016977128035396,0.007074024315403493
84,-0.025121951219510663,0.008797653958939833,-0.020481387352370706,-0.02924650047715116,-0.054608585858585745,-0.15792207792207724,-0.024699907663896292,0.023683601561872436,-0.024615358990139002,-0.1810699588477399,-0.05497076023391756,-0.0199201218759002
85,0.004253189892418963,0.005813953488377432,-0.0555555555555548,-0.010278856527011104,-0.06277128547579292,-0.1122763726094993,-0.018224852071005992,-0.04424988441566269,-0.049947491906792374,0.004020100502517776,-0.04393564356435675,-0.023685890972642287
86,0.030144494270052835,0.0086705202312094,0.0027472527472529595,0.018025585198788052,0.03598147488421799,0.042390548992346844,-0.013259402121505226,0.0014100869610678135,0.027670229231522514,0.024024024024017043,0.052427184466018906,0.019759546287770213
87,0.018137847642077043,-0.005730659025785068,-0.08058017727639055,-0.006683893120862372,-0.038514442916093516,-0.09666666666665857,-0.03738089420962554,-0.039896693649838055,-0.0010770575641381175,-0.12609970674486315,-0.014760147601475482,-0.0433292261990168
88,-0.0448931116389506,-0.01008645533141117,-0.028921998247151914,-0.07897530223965377,-0.07403433476394927,-0.15129151291512932,-0.06091370558375642,0.0021999864635136035,-0.06846351698113218,-0.048098434004475,-0.07016229712858912,-0.04217396815897523
89,-0.0057199701566774674,-0.010189228529838723,0.039350180505415944,-0.028966880584124333,0.006952491309385911,0.030434782608695254,0.007027027027026511,0.05926837095291071,0.005208323543599347,0.014101104582838753,0.023093447905477404,0.006225938956326171
90,-0.13831915957978913,-0.08088235294118118,-0.13667940257033684,-0.2880148136002183,-0.25968546221710864,-0.21518987341772144,-0.17283950617283916,0.018880896707139883,-0.09441576562664455,-0.13325612360341843,-0.11167979002624684,-0.11600490599886493
91,0.06676342525399104,0.12000000000000743,0.029370348018505466,0.01853913236929583,0.059067357512954555,-0.12365591397849551,0.10804672290720285,0.06485874538960057,-0.013985938054313918,-0.2018716577540106,0.054070025114493214,0.07780078691240422
92,0.05306122448979522,0.03428571428571314,0.1280046902481924,0.19767022646275811,0.07436399217221101,0.05521472392638094,-0.021669106881405997,-0.04753820053040725,0.0406189534174608,0.20603008375209386,0.06867554309740731,0.029242799777124517
93,-0.015762273901808177,0.02071823204420009,-0.023215523215522782,0.2288752958601703,0.13934426229508245,0.20930232558139594,-0.015564202334630406,-0.016265536625480803,0.11586125324107832,0.12083339560184769,0.08590163934426176,0.018919524351771244
94,0.0013126804935672531,0.0054127198917428565,0.026959914863426304,0.09720507736245398,-0.03477218225419654,-0.11634615384615465,0.02979629066585532,-0.01155161337566446,0.01610203528733578,-0.007434869888475193,-0.03683574879227047,-0.016644528924106283
95,0.035133717881489446,-0.024226110363394615,0.07426597582038208,0.0322362305479138,0.07080745341614847,0.1251360174102294,0.1086507233540015,-0.10174149623038764,0.02021875498224146,-0.056179845979031806,0.042257053291536284,0.028999142974251324
96,0.07016210739615047,-0.005517241379307758,-0.01286173633440657,0.03013750626894729,0.017014694508893813,0.1847195357833653,-0.040213049267643575,-0.015051043933827168,-0.005356262835831793,-0.11243386243386277,-0.010466794995187767,-0.01576121889173454
97,0.064142011834317,-0.034674063800279376,0.06205211726384485,0.12783560125805482,0.060076045627377006,0.01142857142857201,0.08351831298557166,-0.004403036967491003,0.00753895060649401,0.061102831594635365,0.05604863221884471,0.030454378219277878
98,0.014234875444840256,-0.03735632183907789,0.008280938506364244,-0.01334580431058996,0.09863701578192208,0.10169491525423724,0.009218950064020515,0.01795012255677908,0.01389635114940635,0.2570224719101042,0.01024637347455748,0.016370468888076584
99,0.017543859649118865,0.01492537313432929,-0.015665399239544575,-0.04839024207352005,0.014038524322559809,-0.021245421245421725,-0.0005074854097946169,0.0030666596097168597,0.04586199261992552,0.014525139664808506,0.027350427350426587,0.010266543714047005
100,-0.011637931034477078,0.029411764705884025,-0.007880098887515952,0.0938938858858851,0.051513200257566893,0.014970059880240028,-0.04239654734704268,-0.04764329356997421,0.07358862161405044,0.24669603524229267,-0.012756516916250904,-0.009466766347341227
101,0.053641517662446514,-0.011428571428573675,0.056377511291077376,0.09718157464993848,0.017758726270667546,0.31637168141592187,0.054347826086956985,0.0018726459081721547,0.058216021441952925,0.03445229681978379,0.02932584269662941,0.016551845188467862
102,-0.0055877483443724785,0.010838150289018023,-0.005749668288367871,0.09491241241151127,0.0009025270758125092,-0.021288515406157393,-0.09378928840834821,0.04005346982837121,-0.09538600531284425,-0.06063193851408977,-0.021285885820325423,-0.030406367898058506
103,0.0786680541103062,0.0135811293781265,0.0014827995255033422,-0.016148683729433677,-0.025849113315299377,-0.09158557527190125,-0.008046614872362912,0.008985849219374176,0.02991665969985302,-0.0909090909090915,0.029556100825340437,0.01941073288872741
104,0.0069457842948090764,0.04231311706629315,0.004885993485342466,0.04846701115845842,-0.005245294662141631,0.03213610586011417,0.022377622377621975,0.004834619384409322,0.068095194552384,0.08999999999999919,0.010399740006499458,0.014088689743119387
105,0.036213834067831074,-0.0027063599458792,0.015176071902164967,0.02820854231280534,0.11011166253101701,0.22100122100122777,0.06703146374828983,0.012661419789971928,0.05617478870112458,0.12385321100918034,0.03731103248632728,0.009895006115312466
106,-0.06786242603550907,0.0,-0.004208998548620335,-0.0940822229584487,-0.03464654931545086,-0.04250000000000531,-0.01692307692307682,-0.05401350749945677,-0.11143949681414667,-0.09959183673469563,-0.05788113695090091,-0.022951564607260555
107,0.008133306883560953,0.014925373134332398,-0.036583588398193645,0.011574492568542372,-0.03096960926193959,-0.12219321148824525,-0.06338028169014043,-0.034892999375742084,0.05320678485903518,-0.07887579329102856,-0.02128359846407113,-0.015731617407652387
108,0.04565131837859049,-0.010695187165777664,-0.034795763993948015,0.02617557399593351,0.005973715651135469,-0.030339083878643924,-0.02561960456697354,-0.027115786905052897,0.04871443766735939,0.4212598425196872,-0.021410155812128795,0.00506272175348399
109,0.007715468573577189,-0.008108108108104028,-0.017868338557993524,-0.020467468819705292,0.029394299287411663,-0.030674846625770136,-0.08088025150042866,0.04054048109371311,0.049892455921379586,-0.04916897506925144,-0.021764032073310013,-0.00978448559976941
110,-0.00280112044817582,0.0013623978201589004,-0.03207788062559891,-0.0999531582690456,-0.062013267955004614,-0.034810126582276,-0.03233830845771157,-0.035984773640156065,-0.015567310941164703,-0.08812811361981032,-0.01873536299765821,-0.023143208673213955
111,0.029213483146061536,-0.004081632653062939,-0.006924979389941854,-0.006410249480248265,-0.007072570725707994,-0.04786885245902339,-0.03438303341902271,0.041818637935552294,-0.0054099768076592,0.07108617643081927,-0.012410501193317436,0.007261471445482615
112,0.003275109170308932,0.0027322404371648012,-0.03719076871990701,-0.1295553678845316,-0.08547537937441874,-0.11501377410467484,-0.06189683860232931,-0.008351264522515667,-0.04853557197107983,-0.02535421327367804,-0.04543257612373053,-0.012992758545833594
113,0.06002901704751484,-0.002724795640333233,0.058285911364028165,0.12059288461538298,0.049102607517778285,0.17898832684823907,0.05214615111741594,0.05949469563665155,0.031222510225724864,0.17750573833206196,0.05658227848101238,0.03848746680584347
114,0.03165098374679487,-0.019125683060107423,0.0420400847319542,0.04200935528119509,0.1029696578437711,0.06996699669967765,0.17127444369521383,-0.015384612772794126,0.05159911395347505,0.06237823261858022,0.08170600215646262,0.028736250677029007
115,-0.04726368159204186,0.016713091922005097,-0.02283033620015673,-0.09469891919711959,-0.0711150131694478,-0.09932140653917754,0.03655728267127212,0.015624997305921706,0.011759999809246358,-0.14189607694825035,-0.003211872854136044,0.001588156105326588
116,0.0019147084421211602,-0.017808219178077178,-0.032645223235717835,-0.07959067652075058,-0.036231884057971175,0.010958904109585887,-0.022493751735629397,-0.02769234373543661,-0.03446899603454867,0.10691375623663602,-0.00300000000000078,-0.014972191096674248
117,0.009381514940933977,-0.008368200836823658,-0.0023159636062867195,-0.08667901173563852,-0.00588427590715912,-0.0033875338753323048,0.012784090909091272,-0.012658268073221679,-0.017434573334637493,-0.07920150676110815,0.005795163267580561,-0.0011394665635463541
118,-0.06368330464715832,0.0,-0.07361963190183907,-0.050946843544211196,-0.011838211114765018,-0.08225696804894411,-0.02215988779803668,-0.002670880977972412,0.04520484358564625,-0.055944095554794515,-0.045429362880885504,-0.021489707260806123
119,0.011029411764699848,-0.0014064697609033061,0.0010739216037223276,-0.12874107852697914,-0.05524126455906819,-0.025925925925926463,-0.01663798049340115,-0.08944833236584082,0.012934551166569053,-0.01407401481481596,-0.03656413232733691,-0.010435282942150681
